date,ticker,secteur,bourse,pays,rating,anciennete,employes,prix_ouverture,prix_haut,prix_bas,prix_cloture,volume,market_cap_m,rendement_jour,rendement_log,volatilite_20j,beta,per,pbr,roe,roa,debt_equity,dividend_yield,rsi,macd,moy_mobile_50,moy_mobile_200,bollinger_width,sentiment,taux_central,inflation,vix,defaut_recent
2022-11-30,SVKP,Energie,TSX,USA,B,11.3,6154,76.27,77.14,71.85,73.02,183630,7251.21,-0.047476,-0.04864,0.02733,0.94,19.1,1.6,0.2231,0.018,1.943,0.0364,50.6,3.835,73.4,79.32,0.0426,-0.231,0.0451,0.016,29.59,0
2017-10-05,YAQV,Finance,NASDAQ,USA,BBB,38.1,1094,23.65,23.72,23.62,23.72,374221,2004.99,0.002369,0.002367,0.03563,1.071,35.15,0.87,0.0765,0.0398,1.588,0.0187,35.8,1.262,24.11,20.75,0.036,0.807,0.0314,0.0138,18.9,0
2018-02-10,GROA,Finance,EURONEXT,USA,CCC,4.5,984,104.71,105.93,104.47,105.52,719015,1238.38,0.005524,0.005509,0.01855,1.23,27.11,1.53,0.2195,0.0361,0.936,0.0524,35.2,1.269,110.38,113.01,0.0425,0.601,0.0221,0.0265,18.1,0
2022-05-04,BULZ,Sante,NYSE,USA,BB,30.3,13342,103.84,104.34,103.63,104.17,1673498,11690.03,0.006344,0.006324,0.01414,1.32,34.82,1.07,0.1361,0.0452,0.978,0.0007,46.5,2.825,107.7,111.09,0.0558,-0.03,0.0459,0.038,15.42,0
2020-01-07,VQKW,Finance,NASDAQ,UK,A,9.6,401,39.36,39.52,38.81,39.15,4312842,498.37,-0.007787,-0.007817,0.01458,1.192,32.02,2.9,0.121,0.0267,2.661,0.0728,71.5,-4.533,41.17,37.68,0.0715,0.054,-0.0096,0.0188,17.37,0
2021-06-19,FWLZ,Tech,NASDAQ,USA,CCC,1.3,22409,95.62,98.25,94.14,95.14,153793,23486.96,-0.003421,-0.003427,0.01992,1.116,14.95,,0.0331,0.032,2.493,0.0022,56.9,1.567,98.29,102.28,0.0303,-0.225,0.0267,0.0358,9.08,0
2023-07-14,QGOM,Tech,NYSE,Chine,B,8.8,432,27.08,27.29,25.79,26.23,846985,431.39,-0.019296,-0.019484,0.0386,1.343,3.0,3.35,0.3223,0.0163,1.248,0.0143,70.3,1.442,26.24,23.39,0.0157,-0.044,0.0434,0.0047,22.7,0
2015-01-04,JKPS,Industrie,EURONEXT,Japon,BBB,1.7,2029,23.98,24.2,23.86,24.1,116527,2540.39,0.001458,0.001457,0.01096,1.133,17.49,1.82,0.0741,0.1459,0.027,0.0035,27.1,-1.717,24.29,22.52,0.0436,0.329,0.0209,0.0246,21.65,0
2020-04-27,EQHL,Industrie,NASDAQ,USA,AA,7.4,4980,194.32,194.99,189.9,190.12,4632479,6466.41,-0.017667,-0.017825,0.02439,1.134,8.17,2.88,0.1518,0.0825,2.166,0.0404,27.0,2.299,199.22,205.62,0.0806,-0.21,-0.0039,0.003,25.98,0
2015-04-10,CYXX,Sante,NASDAQ,Japon,A,2.8,1792,59.7,60.84,59.58,60.82,4225395,2043.63,0.014666,0.014559,0.03081,0.836,4.35,0.3,-0.0005,-0.0579,0.412,0.0523,64.2,-2.268,59.06,63.72,0.0592,0.405,0.0328,0.0332,23.34,0
2020-08-18,LDIL,Finance,NASDAQ,Allemagne,CCC,9.3,14302,197.42,200.89,186.89,187.3,1568951,17710.8,-0.045384,-0.046447,0.0268,1.38,3.0,3.66,0.2245,0.1204,0.914,0.0351,76.7,-3.401,184.5,192.26,0.0162,0.014,0.0007,0.0054,15.86,0
2016-04-01,DAVP,Industrie,EURONEXT,Chine,A,18.0,1150,46.24,47.87,45.69,47.05,3943323,792.0,0.01588,0.015756,0.00834,1.006,15.51,2.77,0.1255,0.0413,0.252,0.012,71.2,2.872,49.34,45.07,0.0383,0.356,0.0503,0.0342,31.86,0
2021-11-16,IWJQ,Consommation,NYSE,UK,BBB,11.2,11007,56.91,57.28,56.29,56.71,8924023,20530.8,-0.002529,-0.002532,0.00948,0.654,20.15,1.81,0.174,0.1205,1.688,0.022,46.1,-2.447,57.81,57.11,0.055,0.178,0.0379,0.0447,26.86,0
2018-03-28,ZINX,Consommation,NASDAQ,USA,BBB,16.0,1594,134.28,135.63,133.75,134.68,362403,1336.91,-0.00327,-0.003275,0.01249,0.945,21.97,2.25,0.2037,0.052,0.996,0.0179,65.6,2.545,130.72,107.28,0.0718,-0.054,0.0154,0.0329,26.64,0
2017-05-28,BWHW,Energie,LSE,USA,BB,35.8,50,16.92,17.0,16.83,16.97,225328,36.44,0.007868,0.007837,0.02316,1.087,19.79,5.12,0.2008,0.0839,1.412,0.0302,23.0,3.49,17.32,13.75,0.0571,-0.647,0.0408,0.0075,22.84,0
2017-05-14,QTEC,Finance,NYSE,Japon,AA,13.5,44649,79.3,81.19,77.98,80.96,259318,46953.49,0.013588,0.013496,0.01876,1.231,18.17,2.89,0.163,0.059,0.556,0.0257,38.3,1.082,73.89,80.75,0.0245,-0.331,0.0408,0.0038,21.28,0
2020-01-19,NPGO,Tech,LSE,USA,A,14.7,803,46.49,46.68,46.4,46.59,138421,972.68,0.005775,0.005758,0.04067,1.309,9.59,1.77,0.2417,-0.0015,1.488,0.0145,34.5,1.367,46.43,39.99,0.0339,-0.084,-0.0089,0.0145,23.48,0
2015-08-14,IYKU,Industrie,LSE,Chine,AAA,18.2,709,27.75,27.86,27.44,27.52,138841,506.67,-0.002321,-0.002324,0.01426,0.662,10.67,2.61,0.1005,-0.0469,1.369,0.0126,63.6,1.17,28.9,22.27,0.0507,-0.072,0.0349,0.0434,23.97,0
2019-08-14,EGTT,Energie,NYSE,Japon,BB,16.8,1639,35.38,35.57,35.08,35.45,787702,2030.81,0.010894,0.010836,0.03135,1.233,29.39,2.49,0.1914,0.0416,1.201,0.0149,49.2,0.494,35.74,36.48,0.0155,-0.444,-0.0075,0.0256,21.09,0
2018-06-25,RJZJ,Tech,NYSE,USA,A,26.2,437,74.8,75.5,72.61,73.22,22122319,475.63,-0.015659,-0.015783,0.04369,1.121,28.67,0.3,0.0236,0.0924,0.667,0.0031,37.3,-0.549,74.31,76.59,0.0379,0.164,0.0095,0.0387,7.49,0
2020-01-03,CXOC,Finance,LSE,USA,AA,1.2,6559,130.67,130.8,128.61,129.27,1489753,3014.78,-0.009829,-0.009878,0.02085,1.427,18.91,1.45,0.1101,0.1134,0.672,0.0045,62.5,1.321,125.47,152.97,0.069,-0.21,-0.0108,0.0091,10.96,0
2015-12-06,BETK,Sante,TSX,Japon,B,36.1,61360,205.47,206.78,202.74,206.6,25366,50386.94,0.002575,0.002572,0.00729,0.927,25.09,2.22,0.116,0.0438,2.677,0.0369,81.3,3.32,214.79,233.5,0.0533,0.355,0.0442,0.0472,15.04,0
2021-04-01,FLQX,Tech,NYSE,France,AA,11.5,4678,53.89,56.57,53.66,55.93,1708329,2727.14,0.047661,0.04656,0.01962,1.473,17.98,2.47,0.1678,0.0196,1.515,0.0312,46.1,0.293,57.98,46.96,0.0509,0.223,0.0191,0.0225,21.82,0
2021-05-02,VQCO,Industrie,TSX,Canada,BBB,0.5,365,117.11,119.81,116.42,117.5,255708,521.57,0.000514,0.000514,0.00768,0.901,26.57,2.53,0.0864,-0.0428,0.345,0.0266,26.4,2.816,114.56,142.42,0.0007,0.046,0.0234,0.0308,17.57,0
2022-11-12,VSKB,Consommation,NYSE,Allemagne,A,24.4,9659,310.44,314.29,305.25,306.17,1075225,8112.18,-0.007632,-0.007661,0.01939,0.954,20.8,4.64,0.1426,0.0785,0.58,0.0146,43.4,5.023,312.26,382.21,0.0556,0.043,0.0471,0.0211,26.95,0
2020-06-07,ZNFR,Consommation,NASDAQ,USA,A,16.5,12588,80.95,83.56,80.55,82.31,592546,9887.79,0.018575,0.018405,0.01751,0.528,4.82,6.39,-0.0988,0.0144,1.837,0.0049,25.2,-1.458,74.14,79.77,0.03,0.629,-0.0036,0.006,10.16,0
2021-07-05,QWEA,Energie,LSE,USA,BBB,1.8,5969,144.12,145.03,143.02,144.7,318596,4844.92,0.005098,0.005085,0.01799,1.019,31.35,2.85,0.2981,0.0507,1.55,0.0178,55.8,-3.449,164.89,155.08,0.0212,-0.005,0.0216,0.0325,14.86,0
2018-06-21,TGOF,Sante,NASDAQ,USA,A,36.6,1484,60.73,60.8,59.81,60.26,4229926,1766.77,-0.005368,-0.005382,0.01448,0.79,19.72,3.62,0.297,0.0407,1.03,0.0413,44.9,0.375,61.74,68.98,0.0441,0.904,0.0091,0.0416,19.11,0
2020-07-16,IWAK,Sante,LSE,USA,AA,4.9,2113,364.74,370.63,360.99,365.1,648054,1228.08,0.000863,0.000862,0.01786,0.748,14.66,2.42,0.035,0.1066,0.651,0.0199,37.4,4.594,388.06,426.35,0.0615,0.254,-0.0023,0.0012,13.49,0
2017-10-03,IYWT,Sante,NYSE,Japon,BB,39.1,1514,77.5,77.65,77.2,77.44,1225390,2825.64,0.001622,0.00162,0.01868,1.147,14.6,2.03,0.0862,-0.0279,2.381,0.0527,70.8,-0.374,78.74,82.12,0.0966,0.228,0.0344,0.0103,13.07,0
2016-01-20,KWFV,Tech,NASDAQ,Canada,CCC,22.3,17342,20.74,20.82,20.71,20.73,531160,16292.1,-0.006235,-0.006255,0.03178,1.254,3.5,1.46,-0.0741,0.061,2.846,0.0436,88.8,-0.294,21.42,21.82,0.0036,0.172,0.049,0.0446,28.52,0
2017-04-03,PEEB,Energie,TSX,USA,BBB,10.0,3396,174.29,178.48,173.67,176.42,4260005,2881.7,0.011881,0.011811,0.02972,1.403,15.69,3.76,0.0452,-0.0445,0.305,0.0285,42.4,1.513,177.06,186.73,0.0472,0.551,0.0477,0.0061,17.37,0
2022-02-15,ZPCB,Tech,NYSE,USA,B,12.2,17498,156.78,158.84,154.88,156.98,629716,22497.19,-0.001267,-0.001268,0.02737,1.619,25.47,2.29,0.0697,0.065,2.38,0.0159,53.6,4.126,176.64,163.24,0.0054,0.267,0.0412,0.0493,18.05,0
2016-02-06,DOAG,Energie,EURONEXT,USA,BB,35.9,1854,202.71,210.35,200.29,206.51,1717838,2310.72,0.015879,0.015754,0.02245,0.842,3.63,1.56,0.1487,0.1054,1.351,0.0415,55.3,-1.994,206.37,176.82,0.0287,-0.465,0.0462,0.0422,12.31,0
2021-07-05,YYVL,Finance,TSX,USA,BBB,39.2,3205,26.43,26.86,25.48,25.77,1351855,1349.47,-0.026332,-0.026685,0.02845,1.321,60.82,3.54,0.1581,0.1595,1.329,0.0418,45.6,1.186,26.76,25.45,0.0753,-0.482,0.0291,0.0413,30.64,0
2017-11-09,JQCP,Tech,LSE,UK,BBB,11.8,498,60.36,63.3,59.7,62.37,8579925,1468.94,0.034113,0.033544,0.03885,1.303,17.82,3.64,-0.0413,0.0038,0.934,0.012,60.8,3.062,68.49,60.57,0.0176,0.094,0.0275,0.0139,29.01,0
2020-03-31,CYFV,Tech,TSX,Allemagne,BBB,12.8,2855,19.18,19.19,18.43,18.84,1270458,2778.12,-0.021032,-0.021256,0.01896,1.216,25.61,1.88,0.0685,-0.0474,1.863,0.0123,29.5,-1.344,20.02,19.61,0.0525,-0.132,-0.0076,0.0057,4.5,0
2015-08-22,CUYI,Sante,TSX,USA,CCC,11.1,130,11.19,11.29,10.93,10.98,1231811,144.33,-0.012503,-0.012582,0.01986,0.942,19.61,4.17,0.0981,0.0689,0.768,0.0419,55.9,0.37,11.6,10.71,0.005,0.067,0.0347,0.0391,15.23,0
2023-10-03,EJNJ,Tech,NYSE,France,BB,21.0,1855,47.22,48.81,46.98,48.21,7264072,1473.91,0.02217,0.021928,0.02049,1.38,12.7,,0.0979,0.0234,1.765,0.0226,46.8,-1.581,44.09,52.53,0.0344,0.045,0.0388,0.0046,21.66,0
2019-05-07,DJUW,Industrie,EURONEXT,USA,AA,9.2,1229,65.12,65.63,64.58,64.77,1649200,1641.85,-0.00762,-0.00765,0.01637,0.937,26.11,4.51,0.0303,0.0916,1.438,0.0342,68.7,0.914,68.05,63.28,0.0266,-0.514,-0.0039,0.0366,21.9,0
2018-05-16,YMLR,Sante,NASDAQ,UK,A,5.3,18524,43.89,44.27,43.39,43.68,891732,29218.52,-0.008065,-0.008098,0.02249,0.948,3.0,0.3,0.043,0.0861,2.079,0.0335,57.5,-4.045,41.99,44.75,0.026,-0.892,0.0136,0.0326,17.99,0
2023-08-12,OFYZ,Finance,EURONEXT,Japon,BBB,8.9,1269,70.24,70.31,68.32,69.05,8333135,1308.99,-0.014988,-0.015101,0.03181,1.075,32.77,5.29,0.2277,0.0491,0.177,0.0367,59.8,-3.181,74.25,65.41,0.0247,0.291,0.0417,0.0073,17.19,0
2019-04-25,OYHP,Sante,EURONEXT,Japon,BBB,19.0,1405,103.99,104.28,100.9,101.3,1378501,900.32,-0.024295,-0.024595,0.01918,0.579,28.03,3.14,0.1371,0.0634,1.741,0.0233,74.5,2.604,105.8,108.96,0.0492,-0.21,-0.0082,0.0379,17.58,0
2022-05-02,VXPV,Tech,NYSE,USA,BB,0.7,69732,429.94,436.68,418.56,435.09,2943360,65814.5,0.012804,0.012723,0.02361,1.046,15.44,0.3,0.2951,-0.0179,0.867,0.0052,47.0,5.059,458.24,471.56,0.0392,0.08,0.0458,0.0413,18.8,0
2015-03-02,OCSZ,Industrie,LSE,USA,AA,23.2,2343,54.88,55.72,54.53,55.2,1839688,3866.41,-0.002965,-0.00297,0.02451,1.099,25.05,0.64,0.0889,0.0667,1.364,0.0257,52.1,0.422,57.18,55.91,0.0415,0.566,0.0257,0.0353,30.34,0
2023-06-27,NHAF,Energie,NASDAQ,USA,BBB,27.5,232,11.43,11.61,11.4,11.58,3024871,80.36,0.008147,0.008114,0.02589,0.983,24.77,2.04,0.0666,0.0603,0.059,0.0089,76.2,3.314,11.39,12.09,0.0401,0.838,0.0435,0.0079,27.52,0
2022-10-28,LZKC,Consommation,EURONEXT,Canada,BB,13.2,305,16.79,16.83,16.72,16.78,3285855,218.58,-0.0036,-0.003607,0.01428,0.785,19.0,2.11,0.0576,0.0447,2.073,0.0114,66.4,0.864,17.83,19.27,0.0369,-0.117,0.046,0.0239,21.44,0
2017-06-09,XQTY,Tech,NASDAQ,UK,BBB,1.8,8005,52.81,54.34,52.69,53.43,1946679,5552.3,0.007392,0.007365,0.02732,1.468,22.33,0.73,0.1695,0.1066,0.026,0.0169,53.8,0.055,57.43,52.91,0.0227,-0.515,0.0376,0.0065,18.93,0
2015-01-27,ZZTW,Energie,NASDAQ,USA,B,6.2,21234,52.8,53.63,52.4,52.51,211734,10244.08,0.000329,0.000329,0.01704,1.129,32.93,0.3,,0.1313,1.021,0.0021,51.5,1.825,48.46,51.02,0.0378,0.686,0.0219,0.0238,22.21,0
2018-10-03,NXZM,Energie,EURONEXT,Japon,A,3.2,1975,46.96,47.13,46.2,46.44,2222876,2600.43,-0.006268,-0.006288,0.01919,1.033,16.53,1.1,0.1892,0.0619,1.54,0.0003,9.5,-3.113,48.78,49.63,0.0219,,0.0019,0.0498,21.82,0
2022-09-11,HYUF,Industrie,NASDAQ,Chine,A,23.0,1692,330.65,332.02,324.59,325.32,2209991,1594.72,-0.018926,-0.019108,0.01813,0.93,3.0,2.79,0.1753,0.014,1.116,0.0192,68.0,3.949,326.33,299.68,0.0614,-0.425,0.0523,0.0321,28.08,0
2021-07-27,FGUF,Sante,LSE,Chine,AAA,15.1,752,37.71,38.14,37.65,37.98,2478495,507.74,0.004495,0.004485,0.02382,0.836,22.46,2.05,0.1408,0.0282,1.775,0.001,48.9,-1.901,35.86,46.67,0.0421,0.843,0.0289,0.0415,18.82,0
2015-04-12,JSHA,Energie,LSE,USA,BBB,9.3,1482,48.82,49.17,46.73,47.21,1208175,1076.93,-0.024467,-0.024771,0.03326,0.885,18.04,0.96,0.2193,0.1298,1.987,0.0134,43.9,4.579,46.72,46.58,0.0289,0.464,0.0289,0.0365,21.65,0
2018-01-01,WFXL,Finance,LSE,USA,A,10.2,2285,97.11,103.18,96.78,101.57,2107090,1478.16,0.04156,0.04072,0.04131,0.945,3.81,1.47,0.0734,0.0515,0.516,0.0181,36.3,-1.903,101.84,113.25,0.0293,0.076,0.0267,0.0218,16.84,0
2021-10-01,KJAA,Finance,LSE,Chine,B,18.6,3204,28.29,29.01,28.28,28.46,179266,2907.17,-0.000374,-0.000374,0.0226,0.917,31.52,1.36,0.1056,0.0483,0.734,0.0542,43.3,-3.959,31.76,27.6,0.0581,0.253,0.0345,0.0412,15.79,0
2016-02-28,PGIB,Energie,TSX,Chine,BB,6.0,4991,31.48,32.18,31.36,32.11,867002,3831.83,0.016198,0.016068,0.0301,0.889,41.7,4.91,0.1174,0.1075,1.079,0.0172,53.8,-0.637,31.17,32.72,0.0304,0.421,0.0463,0.0399,13.69,0
2022-09-11,RGAN,Energie,NYSE,Japon,AA,16.2,6538,137.96,140.28,136.48,138.74,875980,12609.69,0.002288,0.002285,0.0345,0.993,12.42,2.14,0.0821,0.0717,0.802,0.0402,24.9,3.219,141.52,122.99,0.0804,0.174,0.0503,0.0281,18.58,0
2019-08-10,HJSV,Tech,EURONEXT,Chine,BBB,3.5,2614,74.73,75.02,73.16,73.97,3659354,2812.2,-0.003294,-0.003299,0.03394,1.271,18.76,4.09,0.234,-0.0038,0.768,0.0343,63.8,-2.321,72.01,69.11,0.0387,0.373,-0.0108,0.0339,14.65,1
2022-03-20,TJDK,Consommation,NYSE,Japon,B,11.2,4537,70.96,71.95,70.23,71.73,646165,2600.22,0.015431,0.015313,0.01683,0.752,41.18,2.32,0.2574,0.0871,0.766,0.0138,30.0,-0.398,72.99,57.65,0.0444,-0.259,0.044,0.0402,21.33,0
2023-08-13,EIZE,Industrie,NASDAQ,UK,AAA,19.4,401,20.79,21.06,20.31,20.52,2797768,317.18,-0.010793,-0.010851,0.02543,1.0,20.6,1.21,0.1176,0.0644,1.566,0.0349,70.5,4.285,21.23,18.56,0.0418,-0.037,0.04,0.0065,10.39,0
2022-10-30,CFJY,Tech,LSE,USA,B,20.1,1881,251.92,254.15,245.06,246.88,288023,1434.77,-0.01567,-0.015794,0.03486,1.464,3.0,1.59,0.042,0.0094,0.372,0.055,34.6,3.796,247.31,235.13,0.0164,0.308,0.049,0.0219,26.44,0
2021-11-29,MNDX,Sante,EURONEXT,UK,BB,30.8,17402,386.9,397.21,384.05,395.48,17323567,24485.59,0.020592,0.020383,0.0231,0.885,27.41,5.22,0.2223,0.0174,0.213,0.0213,68.2,1.857,390.44,423.02,0.0831,-0.665,0.0385,0.0353,30.73,0
2021-09-01,VPFI,Tech,NASDAQ,USA,A,20.3,325,8.61,8.86,8.58,8.76,2597288,433.66,0.004104,0.004096,0.02113,1.264,17.86,2.24,0.1608,0.0616,2.557,0.0251,38.8,-2.646,8.19,9.52,0.0305,0.47,0.0352,0.0388,21.34,0
2017-09-04,OZPB,Sante,EURONEXT,France,AAA,6.0,2180,37.28,37.69,36.55,37.09,374667,1014.53,-0.007277,-0.007303,0.02724,0.678,38.05,1.89,0.2864,0.047,0.843,0.0417,51.2,2.6,39.19,34.28,0.0221,0.146,0.0365,0.0082,5.01,0
2016-01-20,CYSK,Finance,NYSE,USA,A,11.5,849,32.78,33.52,32.64,33.29,1850410,690.42,0.014417,0.014314,0.02117,1.1,10.38,0.74,0.19,0.0909,2.418,0.0302,50.0,-0.397,32.16,29.76,0.016,-0.006,0.0446,0.0404,11.15,0
2017-08-31,ZULU,Sante,TSX,USA,BBB,17.5,2951,42.8,43.23,42.42,42.52,71226,2806.33,0.002776,0.002772,0.01304,1.103,,0.79,,0.0725,1.724,0.024,1.2,1.671,45.23,41.86,0.0057,-0.138,0.0348,0.0071,8.91,0
2016-06-05,AHTC,Consommation,NYSE,Chine,B,11.8,1727,40.05,40.16,39.88,40.01,6498813,1768.57,-0.000542,-0.000542,0.00973,0.69,21.07,1.93,0.0426,0.096,1.08,0.0289,37.9,1.269,38.91,31.43,0.0459,0.524,0.047,0.0338,25.71,0
2015-04-22,CUST,Consommation,NYSE,Allemagne,BBB,34.5,668,22.2,22.45,22.08,22.32,483282,569.3,0.000496,0.000496,0.01624,0.749,25.38,4.69,0.1955,-0.0532,1.928,0.0229,40.2,-0.073,23.29,24.46,0.0194,0.801,0.0283,0.0431,30.07,0
2019-12-06,YGAW,Tech,NYSE,USA,BBB,15.1,588,46.49,47.31,45.87,46.8,216622,432.54,0.005571,0.005555,0.07148,1.424,33.18,5.84,0.0349,0.1499,2.57,0.0131,84.1,-2.077,45.69,49.2,0.0795,0.48,-0.0079,0.0169,24.78,0
2021-02-24,NOVT,Industrie,TSX,Chine,BBB,17.4,77,21.08,21.13,21.0,21.11,682145,177.75,0.003401,0.003395,0.02818,0.852,25.34,3.49,0.3134,0.1136,0.275,0.0061,26.9,3.692,19.49,20.69,0.0318,,0.0152,0.0213,15.05,0
2018-07-21,SMKC,Finance,NASDAQ,UK,AA,13.9,622,30.51,30.58,30.27,30.47,2126842,1418.08,-0.007093,-0.007118,0.02841,1.242,45.76,4.0,0.1231,0.0144,2.264,0.0081,62.2,0.242,32.7,30.91,0.0725,0.112,0.0114,0.0431,22.73,0
2015-05-02,YCWR,Tech,NASDAQ,USA,BB,10.2,707,91.79,95.76,91.18,95.51,2339882,621.06,0.051257,0.049987,0.01859,1.37,3.42,3.61,0.0818,0.1185,0.989,0.014,49.1,3.527,98.45,94.69,0.0191,0.134,0.031,0.0373,10.03,0
2022-06-11,JZLU,Sante,NASDAQ,France,A,8.6,4059,23.33,23.57,22.44,22.68,1097808,2928.83,-0.029148,-0.029581,0.0157,0.949,37.97,1.43,0.0563,0.0214,0.195,0.0413,39.9,-4.928,20.97,23.1,0.05,-0.182,0.0499,0.035,22.03,0
2019-06-09,KLXW,Finance,NYSE,Chine,BBB,16.9,1161,61.18,62.0,61.05,61.59,24730591,1178.54,0.000362,0.000362,0.01488,1.136,8.39,5.12,-0.1078,0.0429,1.365,0.0272,52.5,-0.905,60.85,52.98,0.0374,0.256,-0.0093,0.0325,11.94,0
2016-01-14,LMBO,Consommation,NYSE,Allemagne,CCC,2.5,8085,156.3,162.29,153.64,160.9,1251525,5824.21,0.0252,0.024888,0.01486,0.624,25.93,2.23,-0.0519,0.0023,1.432,0.0602,35.9,2.769,158.31,174.49,0.0079,-0.433,0.0455,0.041,18.14,0
2022-10-04,ZIIR,Consommation,NYSE,Chine,BBB,20.4,182,56.17,56.25,54.49,54.67,1418319,367.26,-0.024782,-0.025094,0.01804,0.66,3.48,2.95,0.2083,0.0743,0.499,0.005,76.9,-1.21,54.52,49.54,0.0492,-0.132,0.0481,0.0339,14.36,0
2018-10-30,MOIY,Finance,NASDAQ,USA,A,19.5,8230,68.16,68.23,66.18,67.2,1956239,14631.3,-0.010027,-0.010078,0.03435,1.376,29.44,2.65,0.1803,0.0437,1.673,0.0012,32.9,0.568,67.88,64.7,0.0769,0.919,0.0044,0.0378,24.05,0
2020-08-04,JKZM,Industrie,NYSE,USA,A,23.9,8352,105.7,107.81,105.64,106.47,9620422,10624.68,0.001303,0.001302,0.00844,1.039,9.5,4.78,0.2453,0.1219,0.542,0.0445,45.9,-0.134,104.38,111.82,0.031,-0.295,0.0053,0.0059,1.84,0
2021-01-04,TEHU,Finance,NASDAQ,Canada,BBB,22.9,704,60.12,61.07,59.84,60.75,454622,656.23,0.007519,0.007491,0.02079,1.05,24.64,3.35,0.0405,0.0312,2.364,0.0007,58.0,-1.579,60.69,65.59,0.0284,-0.282,0.0105,0.0158,27.11,0
2020-03-29,HZCZ,Energie,NASDAQ,Canada,B,14.0,266,36.83,37.5,36.57,37.42,262073,183.36,0.018087,0.017925,0.01778,1.107,40.59,0.67,0.1495,0.0903,1.008,0.0353,25.6,2.792,38.19,43.49,0.0717,0.215,-0.0049,0.007,28.99,0
2018-07-26,RMEN,Finance,NASDAQ,UK,A,13.9,5783,84.74,86.44,83.42,85.27,3710835,5103.77,0.006018,0.006,0.02811,1.12,24.36,0.37,0.0685,0.0677,0.568,0.0491,41.7,3.639,84.99,100.87,0.0458,-0.621,0.0087,0.043,10.52,0
2016-03-16,KHPZ,Industrie,LSE,Japon,AA,12.8,221,36.41,36.44,35.54,35.66,13532841,140.18,-0.015254,-0.015371,0.01869,0.937,19.49,4.2,0.078,0.0837,1.011,0.0239,56.5,5.3,34.51,38.3,0.019,-0.063,0.0493,0.0321,20.81,0
2023-09-23,SDZU,Tech,NYSE,Allemagne,B,11.2,3495,20.62,21.03,20.46,20.96,5504680,2692.21,0.000165,0.000165,0.02852,1.449,13.37,5.43,0.0413,0.1256,1.78,0.0571,57.4,4.011,21.11,19.88,0.0446,0.518,0.0384,0.0064,9.68,0
2015-11-21,UOBQ,Tech,NASDAQ,USA,AAA,17.9,1011,86.87,89.18,85.62,87.12,13141321,1342.89,-0.002968,-0.002973,0.02335,1.507,20.96,6.63,0.0688,0.0201,1.119,0.0305,80.0,3.719,86.68,73.01,0.0242,0.039,0.0453,0.0459,18.83,0
2016-12-19,PQJL,Energie,NYSE,USA,BB,7.2,12491,56.35,56.73,56.21,56.22,217363,11596.22,0.008561,0.008525,0.02161,1.08,33.97,2.33,0.0034,-0.0079,1.445,0.0156,49.6,0.16,57.51,51.0,0.0483,-0.343,0.0468,0.011,15.01,0
2019-08-14,ONVS,Industrie,TSX,Allemagne,BBB,22.4,2159,35.07,35.18,34.34,34.62,146362,1357.11,-0.006948,-0.006972,0.00994,0.979,12.24,4.59,0.1047,0.019,0.989,0.067,85.0,1.11,33.38,36.93,0.0375,-0.375,-0.0092,0.0231,19.46,0
2022-12-18,NYEK,Industrie,TSX,UK,BB,2.2,371,184.07,188.35,179.75,179.85,326343,642.42,-0.023363,-0.02364,0.02885,1.098,7.85,2.32,-0.0019,0.0667,0.273,0.0324,79.4,0.086,165.34,182.14,0.0148,-0.518,0.0486,0.0207,32.68,0
2023-09-04,HLEE,Consommation,NYSE,USA,BB,20.5,420,73.21,74.1,72.81,73.77,1998002,616.85,0.003799,0.003791,0.00903,0.722,14.72,3.13,0.1423,0.0847,2.011,0.0358,73.7,-3.134,77.63,61.3,0.0314,-0.215,0.0425,0.0031,29.27,0
2018-07-17,QRMX,Industrie,NYSE,USA,BB,17.7,611,113.91,116.09,113.49,114.57,349578,615.46,0.006582,0.006561,0.02448,0.913,16.26,2.82,0.0198,0.0535,1.021,0.033,30.9,-3.141,122.21,96.84,0.0486,-0.207,0.0069,0.0414,21.88,0
2017-12-27,MNFG,Industrie,NYSE,Allemagne,BB,14.4,387,64.56,66.71,64.5,66.52,689540,406.68,0.024281,0.023991,0.01381,0.796,56.42,4.56,0.2097,0.0623,1.02,0.0452,48.5,2.179,69.5,70.17,0.0554,-0.033,0.0258,0.02,3.21,0
2015-02-11,NMHM,Energie,NYSE,Canada,A,28.1,35808,126.0,128.62,125.65,126.85,1165200,56327.71,0.012386,0.01231,0.03091,1.052,30.21,3.72,0.1207,0.1616,1.663,0.0262,40.8,2.705,122.58,129.97,0.022,0.22,0.0262,0.0266,24.55,0
2018-11-13,GGJO,Finance,NYSE,USA,BBB,14.8,494,36.61,37.06,36.28,36.97,4146438,223.44,0.001573,0.001571,0.02571,1.016,20.88,3.27,0.1249,0.0661,1.745,0.0114,46.7,1.335,38.08,36.42,0.0322,0.453,0.0027,0.0439,14.08,0
2020-02-26,QQOG,Consommation,NYSE,USA,A,11.9,100,18.14,18.44,18.07,18.23,552147,127.8,0.005236,0.005222,0.01763,0.83,40.4,5.91,0.0501,0.0595,1.426,0.0073,57.3,-1.477,17.54,22.67,0.0005,-0.026,-0.0087,0.0088,33.62,0
